UserID,DestinationID,ExperienceRating,Name_x,State,Type,BestTimeToVisit,AverageRating,Name_y,Preferences,Gender,NumberOfAdults,NumberOfChildren,GroupSize,Interests,Age,Budget,DurationDays,PreferredClimate,TravelStyle,SuggestedDestinations,RecommendedActivities
239,27,4,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Aarav,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",54,18494,8,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
948,1000,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,5.0,Hitesh,"City, Historical",Male,1,0,1,"['City', 'Historical']",45,7951,5,Moderate,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
343,478,3,Jaipur City,Rajasthan,City,Oct-Mar,5.0,Saanvi,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",18,23184,5,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
50,21,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Pooja,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",58,22896,9,Tropical,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
78,61,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Aditya,"City, Historical",Male,1,0,1,"['City', 'Historical']",21,6914,6,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
563,403,3,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Karan,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",42,40640,6,Moderate,Explorer,City in Rajasthan,"Shopping, Nightlife"
805,428,3,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Ishaan,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",45,53262,6,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
462,218,2,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Aditya,"City, Historical",Male,1,1,2,"['City', 'Historical']",27,10808,6,Dry,Cultural,City in Rajasthan,"Shopping, Nightlife"
762,739,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Isha,"City, Historical",Female,2,0,2,"['City', 'Historical']",57,39826,6,Dry,Cultural,Nature in Kerala,"Boating, Birdwatching"
129,399,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Aarav,"City, Historical",Male,2,1,3,"['City', 'Historical']",40,17901,6,Humid,Cultural,Nature in Kerala,"Boating, Birdwatching"
404,952,3,Goa Beaches,Goa,Beach,Nov-Mar,5.0,Aditya,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",26,31065,6,Cold,Explorer,Beach in Goa,"Sunbathing, Surfing"
155,567,5,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Vivaan,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",23,25400,8,Moderate,Explorer,Beach in Goa,"Sunbathing, Surfing"
944,749,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.333333333333333,Riya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",24,39520,10,Tropical,Explorer,Nature in Kerala,"Boating, Birdwatching"
148,301,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Rohan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",37,44298,6,Tropical,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
119,402,4,Goa Beaches,Goa,Beach,Nov-Mar,,Ritvik,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",57,37114,6,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
356,993,2,Jaipur City,Rajasthan,City,Oct-Mar,,Ishaan,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",46,18190,7,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
596,926,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.5,Aanya,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",40,29216,3,Humid,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
850,131,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Hitesh,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",19,29776,4,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
975,828,3,Jaipur City,Rajasthan,City,Oct-Mar,,Tanvi,"City, Historical",Female,1,0,1,"['City', 'Historical']",31,13241,6,Tropical,Cultural,City in Rajasthan,"Shopping, Nightlife"
759,969,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Tanvi,"City, Historical",Female,2,1,3,"['City', 'Historical']",26,54159,10,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
298,797,4,Goa Beaches,Goa,Beach,Nov-Mar,5.0,Riya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",56,45174,4,Cold,Relaxed,Beach in Goa,"Sunbathing, Surfing"
367,126,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aanya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",38,17348,7,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
904,169,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Rohan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",39,5731,7,Tropical,Relaxed,Nature in Kerala,"Boating, Birdwatching"
750,401,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Hitesh,"City, Historical",Male,1,2,3,"['City', 'Historical']",35,30939,4,Cold,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
256,242,3,Goa Beaches,Goa,Beach,Nov-Mar,,Hitesh,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",47,48909,8,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
703,82,2,Goa Beaches,Goa,Beach,Nov-Mar,4.5,Vivaan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",48,34224,10,Cold,Relaxed,Beach in Goa,"Sunbathing, Surfing"
757,126,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Karan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",24,12566,4,Tropical,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
526,170,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Ishaan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",29,5732,4,Moderate,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
480,389,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Riya,"City, Historical",Female,2,0,2,"['City', 'Historical']",46,15660,9,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
782,805,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Aditya,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",48,7894,4,Dry,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
874,315,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.5,Hitesh,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",56,38750,4,Cold,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
979,68,2,Jaipur City,Rajasthan,City,Oct-Mar,,Rohan,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",20,41598,3,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
851,266,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Anika,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",52,31280,4,Humid,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
823,939,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Pooja,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",27,35688,7,Cold,Relaxed,Nature in Kerala,"Boating, Birdwatching"
127,938,3,Jaipur City,Rajasthan,City,Oct-Mar,,Diya,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",18,53400,3,Moderate,Relaxed,City in Rajasthan,"Shopping, Nightlife"
250,753,2,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Ishaan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",45,8001,8,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
392,491,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Karan,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",59,69896,4,Moderate,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
621,719,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Aanya,"City, Historical",Female,2,0,2,"['City', 'Historical']",33,30744,8,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
204,205,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Ishaan,"City, Historical",Male,1,0,1,"['City', 'Historical']",52,14057,9,Tropical,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
814,181,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.0,Aditya,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",30,19377,3,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
539,282,4,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Aarav,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",29,28356,10,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
677,954,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Vivaan,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",21,39634,7,Cold,Explorer,Nature in Kerala,"Boating, Birdwatching"
299,25,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Isha,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",26,41988,7,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
883,641,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.0,Aanya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",24,15846,7,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
916,753,1,Jaipur City,Rajasthan,City,Oct-Mar,2.0,Pooja,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",26,49680,9,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
483,66,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Pooja,"City, Historical",Female,1,1,2,"['City', 'Historical']",60,32004,9,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
575,311,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Ritvik,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",36,52467,6,Tropical,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
544,763,5,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Pooja,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",43,15976,8,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
632,135,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Aarav,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",49,16871,5,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
467,114,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Karan,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",18,61896,7,Moderate,Explorer,Nature in Kerala,"Boating, Birdwatching"
484,617,4,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Saanvi,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",46,25514,10,Dry,Relaxed,Beach in Goa,"Sunbathing, Surfing"
902,676,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Anika,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",53,25268,7,Cold,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
15,222,1,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Karan,"City, Historical",Male,1,2,3,"['City', 'Historical']",49,37086,6,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
235,281,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Dhruv,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",29,20694,4,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
402,417,1,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Dhruv,"City, Historical",Male,2,0,2,"['City', 'Historical']",30,14264,5,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
792,898,1,Jaipur City,Rajasthan,City,Oct-Mar,1.5,Hitesh,"City, Historical",Male,1,0,1,"['City', 'Historical']",27,19711,10,Dry,Cultural,City in Rajasthan,"Shopping, Nightlife"
819,429,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.5,Meera,"City, Historical",Female,1,1,2,"['City', 'Historical']",28,38076,10,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
863,135,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Aarav,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",29,34410,7,Dry,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
436,848,5,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Aanya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",25,38397,4,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
868,689,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Pooja,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",20,37602,5,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
608,694,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Ritvik,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",34,5625,8,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
146,709,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Meera,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",55,16418,8,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
936,159,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Aditya,"City, Historical",Male,1,0,1,"['City', 'Historical']",45,18573,7,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
234,199,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Ritvik,"City, Historical",Male,1,0,1,"['City', 'Historical']",58,11595,10,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
672,250,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Riya,"City, Historical",Female,2,0,2,"['City', 'Historical']",56,29270,9,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
181,869,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Aarav,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",37,28125,5,Moderate,Relaxed,Nature in Kerala,"Boating, Birdwatching"
662,912,3,Goa Beaches,Goa,Beach,Nov-Mar,,Kavya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",57,17076,3,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
742,281,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aanya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",58,18408,9,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
904,436,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.333333333333333,Rohan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",59,5311,8,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
247,291,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Pooja,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",55,33340,7,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
279,494,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Ishaan,"City, Historical",Male,2,2,4,"['City', 'Historical']",41,52332,9,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
51,951,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aarav,"City, Historical",Male,1,1,2,"['City', 'Historical']",54,11292,3,Moderate,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
180,960,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Saanvi,"City, Historical",Female,1,2,3,"['City', 'Historical']",45,49518,7,Moderate,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
5,425,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.0,Tanvi,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",22,41916,10,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
537,612,2,Goa Beaches,Goa,Beach,Nov-Mar,,Hitesh,"City, Historical",Male,2,0,2,"['City', 'Historical']",51,13204,5,Tropical,Cultural,Beach in Goa,"Sunbathing, Surfing"
143,939,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Aarav,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",51,5769,6,Dry,Explorer,Nature in Kerala,"Boating, Birdwatching"
121,945,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.5,Isha,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",38,40888,3,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
351,636,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Vivaan,"City, Historical",Male,2,2,4,"['City', 'Historical']",30,35444,3,Moderate,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
24,272,4,Goa Beaches,Goa,Beach,Nov-Mar,,Karan,"City, Historical",Male,1,2,3,"['City', 'Historical']",40,28941,8,Tropical,Cultural,Beach in Goa,"Sunbathing, Surfing"
88,383,2,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Dhruv,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",51,56004,3,Tropical,Relaxed,City in Rajasthan,"Shopping, Nightlife"
888,805,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Riya,"City, Historical",Female,2,0,2,"['City', 'Historical']",53,19890,7,Tropical,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
353,894,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Isha,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",50,28038,8,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
367,912,4,Goa Beaches,Goa,Beach,Nov-Mar,,Aanya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",56,18081,9,Dry,Relaxed,Beach in Goa,"Sunbathing, Surfing"
593,775,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.0,Kavya,"Nature, Adventure",Female,1,0,1,"['Nature', 'Adventure']",41,19541,5,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
79,493,4,Jaipur City,Rajasthan,City,Oct-Mar,3.6666666666666665,Dhruv,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",21,25642,9,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
962,565,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.5,Saanvi,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",36,15609,9,Cold,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
829,911,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Kavya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",53,9929,9,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
539,684,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Aarav,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",51,25647,9,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
298,901,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Riya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",45,35676,6,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
814,853,5,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Aditya,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",18,50271,9,Moderate,Relaxed,City in Rajasthan,"Shopping, Nightlife"
211,714,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Anika,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",22,59188,9,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
746,807,5,Goa Beaches,Goa,Beach,Nov-Mar,,Pooja,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",39,40419,7,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
218,258,1,Jaipur City,Rajasthan,City,Oct-Mar,,Saanvi,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",54,64208,4,Tropical,Explorer,City in Rajasthan,"Shopping, Nightlife"
745,386,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.333333333333333,Saanvi,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",31,23445,8,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
92,477,1,Goa Beaches,Goa,Beach,Nov-Mar,,Tanvi,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",18,20128,5,Cold,Explorer,Beach in Goa,"Sunbathing, Surfing"
65,118,1,Jaipur City,Rajasthan,City,Oct-Mar,2.75,Pooja,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",22,49773,5,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
653,217,4,Goa Beaches,Goa,Beach,Nov-Mar,2.5,Aarav,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",46,43017,5,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
365,872,3,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Vivaan,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",59,13410,9,Cold,Explorer,Beach in Goa,"Sunbathing, Surfing"
724,161,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Kavya,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",31,62164,5,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
530,677,4,Goa Beaches,Goa,Beach,Nov-Mar,2.5,Anika,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",45,14044,10,Moderate,Explorer,Beach in Goa,"Sunbathing, Surfing"
747,145,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Isha,"City, Historical",Female,1,0,1,"['City', 'Historical']",18,6523,7,Humid,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
723,670,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Aanya,"City, Historical",Female,1,2,3,"['City', 'Historical']",34,16233,5,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
71,840,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.0,Kavya,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",52,47096,10,Moderate,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
954,518,5,Jaipur City,Rajasthan,City,Oct-Mar,4.5,Vivaan,"City, Historical",Male,2,2,4,"['City', 'Historical']",21,56420,6,Humid,Cultural,City in Rajasthan,"Shopping, Nightlife"
474,899,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Ritvik,"City, Historical",Male,2,2,4,"['City', 'Historical']",34,34188,10,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
606,872,2,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Riya,"City, Historical",Female,2,2,4,"['City', 'Historical']",36,41564,4,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
123,49,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Diya,"City, Historical",Female,2,1,3,"['City', 'Historical']",57,20493,4,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
799,404,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Riya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",18,49455,7,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
869,217,2,Goa Beaches,Goa,Beach,Nov-Mar,2.5,Karan,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",42,16858,7,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
218,484,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.5,Saanvi,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",44,55612,9,Cold,Explorer,Nature in Kerala,"Boating, Birdwatching"
67,653,4,Jaipur City,Rajasthan,City,Oct-Mar,1.0,Tanvi,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",36,8373,4,Moderate,Relaxed,City in Rajasthan,"Shopping, Nightlife"
786,42,5,Goa Beaches,Goa,Beach,Nov-Mar,,Tanvi,"City, Historical",Female,2,1,3,"['City', 'Historical']",24,30057,6,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
335,6,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Saanvi,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",41,77316,4,Moderate,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
429,752,4,Goa Beaches,Goa,Beach,Nov-Mar,2.5,Anika,"City, Historical",Female,1,0,1,"['City', 'Historical']",21,12716,5,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
931,897,1,Goa Beaches,Goa,Beach,Nov-Mar,1.0,Arjun,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",59,17463,7,Tropical,Relaxed,Beach in Goa,"Sunbathing, Surfing"
846,389,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Vivaan,"City, Historical",Male,1,2,3,"['City', 'Historical']",58,45684,4,Dry,Cultural,Nature in Kerala,"Boating, Birdwatching"
904,576,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Rohan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",35,12538,9,Tropical,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
359,864,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Ishaan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",47,37758,10,Dry,Explorer,Nature in Kerala,"Boating, Birdwatching"
